year,name,id,indicator,percentage
1965,Central African Republic,CAF,no_education,89.62
1965,Central African Republic,CAF,secondary_incomplete,99.8
1965,Chile,CHL,gap_female-male_no-education,2.84
1965,Chile,CHL,gap_female-male_secondary-incomplete,0.8100000000000023
1965,Chile,CHL,no_education,16.71
1965,Chile,CHL,secondary_incomplete,88.12
1965,China,CHN,gap_female-male_no-education,19.510000000000005
1965,China,CHN,gap_female-male_secondary-incomplete,1.480000000000004
1965,China,CHN,no_education,59.06
1965,China,CHN,secondary_incomplete,97.81
1965,"China, Hong Kong Special Administrative Region",HKG,gap_female-male_no-education,41.599999999999994
1965,"China, Hong Kong Special Administrative Region",HKG,gap_female-male_secondary-incomplete,6.519999999999996
1965,"China, Hong Kong Special Administrative Region",HKG,no_education,32.6
1965,"China, Hong Kong Special Administrative Region",HKG,secondary_incomplete,91.1
1965,"China, Macao Special Administrative Region",MAC,gap_female-male_no-education,17.199999999999996
1965,"China, Macao Special Administrative Region",MAC,gap_female-male_secondary-incomplete,2.530000000000001
1965,"China, Macao Special Administrative Region",MAC,no_education,29.09
1965,"China, Macao Special Administrative Region",MAC,secondary_incomplete,96.14
1965,Colombia,COL,gap_female-male_no-education,4.779999999999998
1965,Colombia,COL,gap_female-male_secondary-incomplete,-0.18000000000000682
1965,Colombia,COL,no_education,32.39
1965,Colombia,COL,secondary_incomplete,97.53
1965,Congo,COG,gap_female-male_no-education,19.679999999999993
1965,Congo,COG,gap_female-male_secondary-incomplete,0.060000000000002274
1965,Congo,COG,no_education,85.71
1965,Congo,COG,secondary_incomplete,99.47
1965,Costa Rica,CRI,gap_female-male_no-education,-0.5899999999999999
1965,Costa Rica,CRI,gap_female-male_secondary-incomplete,0.539999999999992
1965,Costa Rica,CRI,no_education,20.6
1965,Costa Rica,CRI,secondary_incomplete,97.07
1965,Cote dIvoire,CIV,gap_female-male_no-education,10.469999999999999
1965,Cote dIvoire,CIV,gap_female-male_secondary-incomplete,0.6299999999999955
1965,Cote dIvoire,CIV,no_education,90.56
1965,Cote dIvoire,CIV,secondary_incomplete,99.32
1965,Croatia,HRV,gap_female-male_no-education,15.16
1965,Croatia,HRV,gap_female-male_secondary-incomplete,11.150000000000006
1965,Croatia,HRV,no_education,24.9
1965,Croatia,HRV,secondary_incomplete,92.64
1965,Cuba,CUB,gap_female-male_no-education,-3.539999999999999
1965,Cuba,CUB,gap_female-male_secondary-incomplete,0.37999999999999545
1965,Cuba,CUB,no_education,18.28
1965,Cuba,CUB,secondary_incomplete,96.21
1965,Cyprus,CYP,gap_female-male_no-education,24.93
1965,Cyprus,CYP,gap_female-male_secondary-incomplete,7.6000000000000085
1965,Cyprus,CYP,no_education,23.62
1965,Cyprus,CYP,secondary_incomplete,89.21000000000001
1965,Czech Republic,CZE,gap_female-male_no-education,0.29000000000000004
1965,Czech Republic,CZE,gap_female-male_secondary-incomplete,17.000000000000014
1965,Czech Republic,CZE,no_education,0.63
1965,Czech Republic,CZE,secondary_incomplete,86.8
1965,Democratic Republic of the Congo,COD,gap_female-male_no-education,29.090000000000003
1965,Democratic Republic of the Congo,COD,gap_female-male_secondary-incomplete,1.1400000000000006
1965,Democratic Republic of the Congo,COD,no_education,83.21
1965,Democratic Republic of the Congo,COD,secondary_incomplete,99.44
1965,Denmark,DNK,gap_female-male_no-education,-0.25
1965,Denmark,DNK,gap_female-male_secondary-incomplete,7.13000000000001
1965,Denmark,DNK,no_education,1.91
1965,Denmark,DNK,secondary_incomplete,92.66
1965,Dominican Rep.,DOM,gap_female-male_no-education,2.770000000000003
1965,Dominican Rep.,DOM,gap_female-male_secondary-incomplete,-0.05000000000001137
1965,Dominican Rep.,DOM,no_education,41.32
1965,Dominican Rep.,DOM,secondary_incomplete,98.62
1965,Ecuador,ECU,gap_female-male_no-education,11.059999999999999
1965,Ecuador,ECU,gap_female-male_secondary-incomplete,0.3499999999999943
1965,Ecuador,ECU,no_education,36.6
1965,Ecuador,ECU,secondary_incomplete,96.2
1965,Egypt,EGY,gap_female-male_no-education,10.810000000000002
1965,Egypt,EGY,gap_female-male_secondary-incomplete,1.6000000000000085
1965,Egypt,EGY,no_education,91.2
1965,Egypt,EGY,secondary_incomplete,98.71
1965,El Salvador,SLV,gap_female-male_no-education,10.07
1965,El Salvador,SLV,gap_female-male_secondary-incomplete,0.5499999999999972
1965,El Salvador,SLV,no_education,58.01
1965,El Salvador,SLV,secondary_incomplete,97.66
1965,Estonia,EST,gap_female-male_no-education,-1.25
1965,Estonia,EST,gap_female-male_secondary-incomplete,0.10999999999999943
1965,Estonia,EST,no_education,9.55
1965,Estonia,EST,secondary_incomplete,90.12
1965,Fiji,FJI,gap_female-male_no-education,14.55
1965,Fiji,FJI,gap_female-male_secondary-incomplete,1.3700000000000045
1965,Fiji,FJI,no_education,22.36
1965,Fiji,FJI,secondary_incomplete,97.67
1965,Finland,FIN,gap_female-male_no-education,-1.04
1965,Finland,FIN,gap_female-male_secondary-incomplete,1.019999999999996
1965,Finland,FIN,no_education,0.86
1965,Finland,FIN,secondary_incomplete,96.51
1965,France,FRA,gap_female-male_no-education,-0.31000000000000005
1965,France,FRA,gap_female-male_secondary-incomplete,-0.0800000000000125
1965,France,FRA,no_education,0.62
1965,France,FRA,secondary_incomplete,95.92
1965,Gabon,GAB,gap_female-male_no-education,-18.260000000000005
1965,Gabon,GAB,gap_female-male_secondary-incomplete,-0.6699999999999875
1965,Gabon,GAB,no_education,87.14
1965,Gabon,GAB,secondary_incomplete,99.48
1965,Gambia,GMB,gap_female-male_no-education,3.3700000000000045
1965,Gambia,GMB,gap_female-male_secondary-incomplete,0.29999999999999716
1965,Gambia,GMB,no_education,95.71
1965,Gambia,GMB,secondary_incomplete,99.31
1965,Germany,DEU,gap_female-male_no-education,-1.0
1965,Germany,DEU,gap_female-male_secondary-incomplete,5.3799999999999955
1965,Germany,DEU,no_education,0.73
1965,Germany,DEU,secondary_incomplete,91.56
1965,Ghana,GHA,gap_female-male_no-education,19.08999999999999
1965,Ghana,GHA,gap_female-male_secondary-incomplete,2.1499999999999915
1965,Ghana,GHA,no_education,81.33
1965,Ghana,GHA,secondary_incomplete,98.73
1965,Greece,GRC,gap_female-male_no-education,18.79
1965,Greece,GRC,gap_female-male_secondary-incomplete,4.200000000000003
1965,Greece,GRC,no_education,16.17
1965,Greece,GRC,secondary_incomplete,80.02
1965,Guatemala,GTM,gap_female-male_no-education,11.25
1965,Guatemala,GTM,gap_female-male_secondary-incomplete,-0.4000000000000057
1965,Guatemala,GTM,no_education,73.28
1965,Guatemala,GTM,secondary_incomplete,97.99
1965,Guyana,GUY,gap_female-male_no-education,8.87
1965,Guyana,GUY,gap_female-male_secondary-incomplete,1.6400000000000006
1965,Guyana,GUY,no_education,13.95
1965,Guyana,GUY,secondary_incomplete,96.69
1965,Haiti,HTI,gap_female-male_no-education,7.8300000000000125
1965,Haiti,HTI,gap_female-male_secondary-incomplete,1.8999999999999915
1965,Haiti,HTI,no_education,85.95
1965,Haiti,HTI,secondary_incomplete,98.37
1965,Honduras,HND,gap_female-male_no-education,7.8700000000000045
1965,Honduras,HND,gap_female-male_secondary-incomplete,0.29000000000000625
1965,Honduras,HND,no_education,59.47
1965,Honduras,HND,secondary_incomplete,97.01
1965,Hungary,HUN,gap_female-male_no-education,1.19
1965,Hungary,HUN,gap_female-male_secondary-incomplete,1.019999999999996
1965,Hungary,HUN,no_education,3.0
1965,Hungary,HUN,secondary_incomplete,97.24
1965,Iceland,ISL,gap_female-male_no-education,0.020000000000000018
1965,Iceland,ISL,gap_female-male_secondary-incomplete,-0.9399999999999977
1965,Iceland,ISL,no_education,0.96
1965,Iceland,ISL,secondary_incomplete,94.01
1965,India,IND,gap_female-male_no-education,28.9
1965,India,IND,gap_female-male_secondary-incomplete,0.4099999999999966
1965,India,IND,no_education,73.19
1965,India,IND,secondary_incomplete,99.65
1965,Indonesia,IDN,gap_female-male_no-education,27.239999999999995
1965,Indonesia,IDN,gap_female-male_secondary-incomplete,0.9300000000000068
1965,Indonesia,IDN,no_education,66.69
1965,Indonesia,IDN,secondary_incomplete,99.07
1965,Iran (Islamic Republic of),IRN,gap_female-male_no-education,10.280000000000001
1965,Iran (Islamic Republic of),IRN,gap_female-male_secondary-incomplete,1.6299999999999955
1965,Iran (Islamic Republic of),IRN,no_education,88.5
1965,Iran (Islamic Republic of),IRN,secondary_incomplete,98.2
1965,Iraq,IRQ,gap_female-male_no-education,6.909999999999997
1965,Iraq,IRQ,gap_female-male_secondary-incomplete,1.0899999999999892
1965,Iraq,IRQ,no_education,94.9
1965,Iraq,IRQ,secondary_incomplete,99.32
1965,Ireland,IRL,gap_female-male_no-education,0.4400000000000004
1965,Ireland,IRL,gap_female-male_secondary-incomplete,-2.240000000000009
1965,Ireland,IRL,no_education,4.43
1965,Ireland,IRL,secondary_incomplete,87.62
1965,Israel,ISR,gap_female-male_no-education,12.55
1965,Israel,ISR,gap_female-male_secondary-incomplete,1.4899999999999949
1965,Israel,ISR,no_education,18.39
1965,Israel,ISR,secondary_incomplete,78.64
1965,Italy,ITA,gap_female-male_no-education,4.14
1965,Italy,ITA,gap_female-male_secondary-incomplete,1.6299999999999955
1965,Italy,ITA,no_education,9.46
1965,Italy,ITA,secondary_incomplete,94.49
1965,Jamaica,JAM,gap_female-male_no-education,-3.3499999999999996
1965,Jamaica,JAM,gap_female-male_secondary-incomplete,0.13000000000000966
1965,Jamaica,JAM,no_education,12.26
1965,Jamaica,JAM,secondary_incomplete,97.57
1965,Japan,JPN,gap_female-male_no-education,1.6600000000000001
1965,Japan,JPN,gap_female-male_secondary-incomplete,7.77000000000001
1965,Japan,JPN,no_education,1.56
1965,Japan,JPN,secondary_incomplete,85.51
1965,Jordan,JOR,gap_female-male_no-education,26.849999999999994
1965,Jordan,JOR,gap_female-male_secondary-incomplete,5.740000000000009
1965,Jordan,JOR,no_education,75.72
1965,Jordan,JOR,secondary_incomplete,95.27
1965,Kazakhstan,KAZ,gap_female-male_no-education,14.610000000000003
1965,Kazakhstan,KAZ,gap_female-male_secondary-incomplete,10.280000000000001
1965,Kazakhstan,KAZ,no_education,28.73
1965,Kazakhstan,KAZ,secondary_incomplete,90.13
1965,Kenya,KEN,gap_female-male_no-education,20.97
1965,Kenya,KEN,gap_female-male_secondary-incomplete,0.1799999999999926
1965,Kenya,KEN,no_education,77.62
1965,Kenya,KEN,secondary_incomplete,99.75
1965,Kuwait,KWT,gap_female-male_no-education,30.68
1965,Kuwait,KWT,gap_female-male_secondary-incomplete,2.2099999999999937
1965,Kuwait,KWT,no_education,53.68
1965,Kuwait,KWT,secondary_incomplete,92.88
1965,Kyrgyzstan,KGZ,gap_female-male_no-education,9.52
1965,Kyrgyzstan,KGZ,gap_female-male_secondary-incomplete,6.180000000000007
1965,Kyrgyzstan,KGZ,no_education,18.74
1965,Kyrgyzstan,KGZ,secondary_incomplete,87.87
1965,Lao People's Democratic Republic,LAO,gap_female-male_no-education,33.81
1965,Lao People's Democratic Republic,LAO,gap_female-male_secondary-incomplete,0.4700000000000131
1965,Lao People's Democratic Republic,LAO,no_education,75.07
1965,Lao People's Democratic Republic,LAO,secondary_incomplete,99.59
1965,Latvia,LVA,gap_female-male_no-education,1.6099999999999994
1965,Latvia,LVA,gap_female-male_secondary-incomplete,2.3900000000000006
1965,Latvia,LVA,no_education,5.6
1965,Latvia,LVA,secondary_incomplete,91.03
1965,Lesotho,LSO,gap_female-male_no-education,-14.170000000000002
1965,Lesotho,LSO,gap_female-male_secondary-incomplete,1.9099999999999966
1965,Lesotho,LSO,no_education,41.1
1965,Lesotho,LSO,secondary_incomplete,98.85
1965,Liberia,LBR,gap_female-male_no-education,11.920000000000002
1965,Liberia,LBR,gap_female-male_secondary-incomplete,1.789999999999992
1965,Liberia,LBR,no_education,89.84
1965,Liberia,LBR,secondary_incomplete,98.2
1965,Libyan Arab Jamahiriya,LBY,gap_female-male_no-education,27.819999999999993
1965,Libyan Arab Jamahiriya,LBY,gap_female-male_secondary-incomplete,0.5
1965,Libyan Arab Jamahiriya,LBY,no_education,84.0
1965,Libyan Arab Jamahiriya,LBY,secondary_incomplete,99.6
1965,Lithuania,LTU,gap_female-male_no-education,9.340000000000003
1965,Lithuania,LTU,gap_female-male_secondary-incomplete,2.799999999999997
1965,Lithuania,LTU,no_education,28.16
1965,Lithuania,LTU,secondary_incomplete,86.67
1965,Luxembourg,LUX,gap_female-male_no-education,1.3900000000000006
1965,Luxembourg,LUX,gap_female-male_secondary-incomplete,6.950000000000003
1965,Luxembourg,LUX,no_education,34.04
1965,Luxembourg,LUX,secondary_incomplete,89.68
1965,Malawi,MWI,gap_female-male_no-education,24.580000000000005
1965,Malawi,MWI,gap_female-male_secondary-incomplete,0.39000000000000057
1965,Malawi,MWI,no_education,67.5
1965,Malawi,MWI,secondary_incomplete,99.84
1965,Malaysia,MYS,gap_female-male_no-education,42.699999999999996
1965,Malaysia,MYS,gap_female-male_secondary-incomplete,3.6500000000000057
1965,Malaysia,MYS,no_education,52.95
1965,Malaysia,MYS,secondary_incomplete,96.94
1965,Maldives,MDV,gap_female-male_no-education,7.079999999999998
1965,Maldives,MDV,gap_female-male_secondary-incomplete,7.1299999999999955
1965,Maldives,MDV,no_education,51.54
1965,Maldives,MDV,secondary_incomplete,75.25
1965,Mali,MLI,gap_female-male_no-education,4.799999999999997
1965,Mali,MLI,gap_female-male_secondary-incomplete,0.1799999999999926
1965,Mali,MLI,no_education,96.68
1965,Mali,MLI,secondary_incomplete,99.89
1965,Malta,MLT,gap_female-male_no-education,-0.010000000000001563
1965,Malta,MLT,gap_female-male_secondary-incomplete,5.409999999999997
1965,Malta,MLT,no_education,22.9
1965,Malta,MLT,secondary_incomplete,89.96000000000001
1965,Mauritania,MRT,gap_female-male_no-education,13.189999999999998
1965,Mauritania,MRT,gap_female-male_secondary-incomplete,0.3999999999999915
1965,Mauritania,MRT,no_education,66.15
1965,Mauritania,MRT,secondary_incomplete,99.75
1965,Mauritius,MUS,gap_female-male_no-education,24.96
1965,Mauritius,MUS,gap_female-male_secondary-incomplete,4.739999999999995
1965,Mauritius,MUS,no_education,40.56
1965,Mauritius,MUS,secondary_incomplete,92.13
1965,Mexico,MEX,gap_female-male_no-education,10.909999999999997
1965,Mexico,MEX,gap_female-male_secondary-incomplete,0.5300000000000011
1965,Mexico,MEX,no_education,41.11
1965,Mexico,MEX,secondary_incomplete,97.57
1965,Mongolia,MNG,gap_female-male_no-education,1.1499999999999986
1965,Mongolia,MNG,gap_female-male_secondary-incomplete,3.6400000000000006
1965,Mongolia,MNG,no_education,63.34
1965,Mongolia,MNG,secondary_incomplete,94.9
1965,Morocco,MAR,gap_female-male_no-education,6.0
1965,Morocco,MAR,gap_female-male_secondary-incomplete,1.4099999999999966
1965,Morocco,MAR,no_education,93.65
1965,Morocco,MAR,secondary_incomplete,98.57
1965,Mozambique,MOZ,gap_female-male_no-education,25.28
1965,Mozambique,MOZ,gap_female-male_secondary-incomplete,0.39000000000000057
1965,Mozambique,MOZ,no_education,78.99
1965,Mozambique,MOZ,secondary_incomplete,99.74
1965,Myanmar,MMR,gap_female-male_no-education,7.599999999999994
1965,Myanmar,MMR,gap_female-male_secondary-incomplete,2.8799999999999955
1965,Myanmar,MMR,no_education,78.35
1965,Myanmar,MMR,secondary_incomplete,97.61
1965,Namibia,NAM,gap_female-male_no-education,13.809999999999995
1965,Namibia,NAM,gap_female-male_secondary-incomplete,2.039999999999992
1965,Namibia,NAM,no_education,53.36
1965,Namibia,NAM,secondary_incomplete,91.8
1965,Nepal,NPL,gap_female-male_no-education,3.940000000000012
1965,Nepal,NPL,gap_female-male_secondary-incomplete,0.37999999999999545
1965,Nepal,NPL,no_education,97.73
1965,Nepal,NPL,secondary_incomplete,99.7
1965,Netherlands,NLD,gap_female-male_no-education,-0.3200000000000003
1965,Netherlands,NLD,gap_female-male_secondary-incomplete,0.9099999999999966
1965,Netherlands,NLD,no_education,2.71
1965,Netherlands,NLD,secondary_incomplete,93.88
1965,New Zealand,NZL,gap_female-male_no-education,0.0
1965,New Zealand,NZL,gap_female-male_secondary-incomplete,-0.5
1965,New Zealand,NZL,no_education,0.92
1965,New Zealand,NZL,secondary_incomplete,70.43
1965,Nicaragua,NIC,gap_female-male_no-education,13.07
1965,Nicaragua,NIC,gap_female-male_secondary-incomplete,2.8800000000000097
1965,Nicaragua,NIC,no_education,56.67
1965,Nicaragua,NIC,secondary_incomplete,97.02
1965,Niger,NER,gap_female-male_no-education,16.11
1965,Niger,NER,gap_female-male_secondary-incomplete,0.06999999999999318
1965,Niger,NER,no_education,90.78
1965,Niger,NER,secondary_incomplete,99.93
1965,Norway,NOR,gap_female-male_no-education,0.07000000000000006
1965,Norway,NOR,gap_female-male_secondary-incomplete,2.3100000000000023
1965,Norway,NOR,no_education,1.25
1965,Norway,NOR,secondary_incomplete,94.03
1965,Pakistan,PAK,gap_female-male_no-education,17.429999999999993
1965,Pakistan,PAK,gap_female-male_secondary-incomplete,2.8900000000000006
1965,Pakistan,PAK,no_education,84.73
1965,Pakistan,PAK,secondary_incomplete,97.01
1965,Panama,PAN,gap_female-male_no-education,-1.1700000000000017
1965,Panama,PAN,gap_female-male_secondary-incomplete,1.1799999999999926
1965,Panama,PAN,no_education,26.89
1965,Panama,PAN,secondary_incomplete,94.2
1965,Papua New Guinea,PNG,gap_female-male_no-education,6.390000000000001
1965,Papua New Guinea,PNG,gap_female-male_secondary-incomplete,0.9599999999999937
1965,Papua New Guinea,PNG,no_education,88.38
1965,Papua New Guinea,PNG,secondary_incomplete,99.37
1965,Paraguay,PRY,gap_female-male_no-education,15.120000000000001
1965,Paraguay,PRY,gap_female-male_secondary-incomplete,1.8699999999999903
1965,Paraguay,PRY,no_education,23.7
1965,Paraguay,PRY,secondary_incomplete,96.24
1965,Peru,PER,gap_female-male_no-education,26.940000000000005
1965,Peru,PER,gap_female-male_secondary-incomplete,1.480000000000004
1965,Peru,PER,no_education,38.43
1965,Peru,PER,secondary_incomplete,93.91
1965,Philippines,PHL,gap_female-male_no-education,7.129999999999999
1965,Philippines,PHL,gap_female-male_secondary-incomplete,3.5999999999999943
1965,Philippines,PHL,no_education,26.65
1965,Philippines,PHL,secondary_incomplete,92.42
1965,Poland,POL,gap_female-male_no-education,4.289999999999999
1965,Poland,POL,gap_female-male_secondary-incomplete,4.52000000000001
1965,Poland,POL,no_education,6.62
1965,Poland,POL,secondary_incomplete,83.89
1965,Portugal,PRT,gap_female-male_no-education,16.450000000000003
1965,Portugal,PRT,gap_female-male_secondary-incomplete,1.8499999999999943
1965,Portugal,PRT,no_education,44.68
1965,Portugal,PRT,secondary_incomplete,96.97
1965,Qatar,QAT,gap_female-male_no-education,14.370000000000005
1965,Qatar,QAT,gap_female-male_secondary-incomplete,2.200000000000003
1965,Qatar,QAT,no_education,77.81
1965,Qatar,QAT,secondary_incomplete,94.05
1965,Republic of Korea,KOR,gap_female-male_no-education,24.299999999999997
1965,Republic of Korea,KOR,gap_female-male_secondary-incomplete,9.25
1965,Republic of Korea,KOR,no_education,43.6
1965,Republic of Korea,KOR,secondary_incomplete,92.45
1965,Republic of Moldova,ROM,gap_female-male_no-education,16.15
1965,Republic of Moldova,ROM,gap_female-male_secondary-incomplete,2.8800000000000097
1965,Republic of Moldova,ROM,no_education,38.91
1965,Republic of Moldova,ROM,secondary_incomplete,90.28999999999999
1965,Reunion,REU,gap_female-male_no-education,-5.019999999999996
1965,Reunion,REU,gap_female-male_secondary-incomplete,0.5400000000000063
1965,Reunion,REU,no_education,46.5
1965,Reunion,REU,secondary_incomplete,97.4
1965,Romania,ROU,gap_female-male_no-education,9.43
1965,Romania,ROU,gap_female-male_secondary-incomplete,4.230000000000004
1965,Romania,ROU,no_education,10.19
1965,Romania,ROU,secondary_incomplete,96.29
1965,Russian Federation,RUS,gap_female-male_no-education,7.950000000000001
1965,Russian Federation,RUS,gap_female-male_secondary-incomplete,13.670000000000002
1965,Russian Federation,RUS,no_education,8.56
1965,Russian Federation,RUS,secondary_incomplete,88.51
1965,Rwanda,RWA,gap_female-male_no-education,16.00999999999999
1965,Rwanda,RWA,gap_female-male_secondary-incomplete,0.519999999999996
1965,Rwanda,RWA,no_education,88.22
1965,Rwanda,RWA,secondary_incomplete,99.68
1965,Saudi Arabia,SAU,gap_female-male_no-education,41.11
1965,Saudi Arabia,SAU,gap_female-male_secondary-incomplete,7.539999999999992
1965,Saudi Arabia,SAU,no_education,59.9
1965,Saudi Arabia,SAU,secondary_incomplete,94.23
1965,Senegal,SEN,gap_female-male_no-education,27.07
1965,Senegal,SEN,gap_female-male_secondary-incomplete,0.45999999999999375
1965,Senegal,SEN,no_education,57.65
1965,Senegal,SEN,secondary_incomplete,99.54
1965,Serbia,SER,gap_female-male_no-education,20.63
1965,Serbia,SER,gap_female-male_secondary-incomplete,8.820000000000007
1965,Serbia,SER,no_education,27.24
1965,Serbia,SER,secondary_incomplete,94.38
1965,Sierra Leone,SLE,gap_female-male_no-education,4.159999999999997
1965,Sierra Leone,SLE,gap_female-male_secondary-incomplete,0.3299999999999983
1965,Sierra Leone,SLE,no_education,94.4
1965,Sierra Leone,SLE,secondary_incomplete,99.1
1965,Singapore,SGP,gap_female-male_no-education,36.44
1965,Singapore,SGP,gap_female-male_secondary-incomplete,3.259999999999991
1965,Singapore,SGP,no_education,52.45
1965,Singapore,SGP,secondary_incomplete,94.15
1965,Slovakia,SVK,gap_female-male_no-education,0.24
1965,Slovakia,SVK,gap_female-male_secondary-incomplete,16.150000000000006
1965,Slovakia,SVK,no_education,0.6
1965,Slovakia,SVK,secondary_incomplete,89.44
1965,Slovenia,SVN,gap_female-male_no-education,12.65
1965,Slovenia,SVN,gap_female-male_secondary-incomplete,11.780000000000001
1965,Slovenia,SVN,no_education,17.01
1965,Slovenia,SVN,secondary_incomplete,86.34
1965,South Africa,ZAF,gap_female-male_no-education,2.460000000000001
1965,South Africa,ZAF,gap_female-male_secondary-incomplete,1.1599999999999966
1965,South Africa,ZAF,no_education,45.67
1965,South Africa,ZAF,secondary_incomplete,93.7
1965,Spain,ESP,gap_female-male_no-education,9.310000000000002
1965,Spain,ESP,gap_female-male_secondary-incomplete,1.0300000000000011
1965,Spain,ESP,no_education,49.52
1965,Spain,ESP,secondary_incomplete,98.55
1965,Sri Lanka,LKA,gap_female-male_no-education,26.970000000000002
1965,Sri Lanka,LKA,gap_female-male_secondary-incomplete,4.3799999999999955
1965,Sri Lanka,LKA,no_education,32.3
1965,Sri Lanka,LKA,secondary_incomplete,90.82
1965,Sudan,SDN,gap_female-male_no-education,20.710000000000008
1965,Sudan,SDN,gap_female-male_secondary-incomplete,0.6000000000000085
1965,Sudan,SDN,no_education,87.12
1965,Sudan,SDN,secondary_incomplete,99.58
1965,Swaziland,SWZ,gap_female-male_no-education,6.239999999999995
1965,Swaziland,SWZ,gap_female-male_secondary-incomplete,0.9699999999999989
1965,Swaziland,SWZ,no_education,73.1
1965,Swaziland,SWZ,secondary_incomplete,97.8
1965,Sweden,SWE,gap_female-male_no-education,0.04999999999999993
1965,Sweden,SWE,gap_female-male_secondary-incomplete,3.839999999999989
1965,Sweden,SWE,no_education,0.68
1965,Sweden,SWE,secondary_incomplete,79.18
1965,Switzerland,CHE,gap_female-male_no-education,0.46999999999999975
1965,Switzerland,CHE,gap_female-male_secondary-incomplete,7.319999999999993
1965,Switzerland,CHE,no_education,2.99
1965,Switzerland,CHE,secondary_incomplete,79.37
1965,Syrian Arab Republic,SYR,gap_female-male_no-education,35.769999999999996
1965,Syrian Arab Republic,SYR,gap_female-male_secondary-incomplete,0.5600000000000023
1965,Syrian Arab Republic,SYR,no_education,71.63
1965,Syrian Arab Republic,SYR,secondary_incomplete,99.14
1965,Taiwan,TWN,gap_female-male_no-education,35.94
1965,Taiwan,TWN,gap_female-male_secondary-incomplete,8.389999999999986
1965,Taiwan,TWN,no_education,35.97
1965,Taiwan,TWN,secondary_incomplete,91.56
1965,Tajikistan,TJK,gap_female-male_no-education,14.510000000000002
1965,Tajikistan,TJK,gap_female-male_secondary-incomplete,11.899999999999991
1965,Tajikistan,TJK,no_education,34.13
1965,Tajikistan,TJK,secondary_incomplete,85.77
1965,Thailand,THA,gap_female-male_no-education,20.38
1965,Thailand,THA,gap_female-male_secondary-incomplete,0.8500000000000085
1965,Thailand,THA,no_education,40.87
1965,Thailand,THA,secondary_incomplete,98.69
1965,Togo,TGO,gap_female-male_no-education,13.099999999999994
1965,Togo,TGO,gap_female-male_secondary-incomplete,0.25
1965,Togo,TGO,no_education,90.99
1965,Togo,TGO,secondary_incomplete,99.74
1965,Tonga,TON,gap_female-male_no-education,2.9300000000000015
1965,Tonga,TON,gap_female-male_secondary-incomplete,1.480000000000004
1965,Tonga,TON,no_education,13.28
1965,Tonga,TON,secondary_incomplete,96.0
1965,Trinidad and Tobago,TTO,gap_female-male_no-education,8.209999999999999
1965,Trinidad and Tobago,TTO,gap_female-male_secondary-incomplete,-0.10000000000000853
1965,Trinidad and Tobago,TTO,no_education,13.25
1965,Trinidad and Tobago,TTO,secondary_incomplete,96.98
1965,Tunisia,TUN,gap_female-male_no-education,13.759999999999991
1965,Tunisia,TUN,gap_female-male_secondary-incomplete,2.489999999999995
1965,Tunisia,TUN,no_education,89.1
1965,Tunisia,TUN,secondary_incomplete,98.49
1965,Turkey,TUR,gap_female-male_no-education,32.620000000000005
1965,Turkey,TUR,gap_female-male_secondary-incomplete,2.3699999999999903
1965,Turkey,TUR,no_education,62.81
1965,Turkey,TUR,secondary_incomplete,97.11
1965,USA,USA,gap_female-male_no-education,-0.1499999999999999
1965,USA,USA,gap_female-male_secondary-incomplete,-4.029999999999994
1965,USA,USA,no_education,1.89
1965,USA,USA,secondary_incomplete,65.53
1965,Uganda,UGA,gap_female-male_no-education,25.080000000000005
1965,Uganda,UGA,gap_female-male_secondary-incomplete,0.25
1965,Uganda,UGA,no_education,75.61
1965,Uganda,UGA,secondary_incomplete,99.37
1965,Ukraine,UKR,gap_female-male_no-education,8.04
1965,Ukraine,UKR,gap_female-male_secondary-incomplete,7.640000000000001
1965,Ukraine,UKR,no_education,13.69
1965,Ukraine,UKR,secondary_incomplete,86.93
1965,United Arab Emirates,ARE,gap_female-male_no-education,13.909999999999997
1965,United Arab Emirates,ARE,gap_female-male_secondary-incomplete,4.310000000000002
1965,United Arab Emirates,ARE,no_education,82.55
1965,United Arab Emirates,ARE,secondary_incomplete,93.6
1965,United Kingdom,GBR,gap_female-male_no-education,0.13000000000000034
1965,United Kingdom,GBR,gap_female-male_secondary-incomplete,0.19000000000001194
1965,United Kingdom,GBR,no_education,2.14
1965,United Kingdom,GBR,secondary_incomplete,95.99
1965,United Republic of Tanzania,TZA,gap_female-male_no-education,33.029999999999994
1965,United Republic of Tanzania,TZA,gap_female-male_secondary-incomplete,0.21000000000000796
1965,United Republic of Tanzania,TZA,no_education,68.54
1965,United Republic of Tanzania,TZA,secondary_incomplete,99.79
1965,Uruguay,URY,gap_female-male_no-education,1.5500000000000007
1965,Uruguay,URY,gap_female-male_secondary-incomplete,0.5100000000000051
1965,Uruguay,URY,no_education,13.97
1965,Uruguay,URY,secondary_incomplete,94.72
1965,Venezuela,VEN,gap_female-male_no-education,12.86
1965,Venezuela,VEN,gap_female-male_secondary-incomplete,-0.010000000000005116
1965,Venezuela,VEN,no_education,46.61
1965,Venezuela,VEN,secondary_incomplete,96.95
1965,Viet Nam,VNM,gap_female-male_no-education,24.15
1965,Viet Nam,VNM,gap_female-male_secondary-incomplete,5.859999999999999
1965,Viet Nam,VNM,no_education,44.91
1965,Viet Nam,VNM,secondary_incomplete,96.19
1965,Yemen,YEM,gap_female-male_no-education,0.0
